<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBRX.US,5,20240607,193000,6.05,6.05,6.035,6.04,5200,0
IBRX.US,5,20240607,193500,6.0499,6.06,6.0499,6.055,13237,0
IBRX.US,5,20240607,194000,6.0599,6.065,6.05,6.055,10299,0
IBRX.US,5,20240607,194500,6.06,6.07,6.055,6.07,2026,0
IBRX.US,5,20240607,195000,6.06,6.07,6.055,6.06,20014,0
IBRX.US,5,20240607,195500,6.06,6.075,6.055,6.0577,9146,0
IBRX.US,5,20240607,200000,6.05,6.05,6.015,6.015,37861,0
IBRX.US,5,20240607,200500,6.015,6.04,6.01,6.03,27980,0
IBRX.US,5,20240607,201000,6.035,6.06,6.005,6.005,39927,0
IBRX.US,5,20240607,201500,6,6.04,5.99,6.0281,39936,0
IBRX.US,5,20240607,202000,6.0211,6.06,6.02,6.0577,12088,0
IBRX.US,5,20240607,202500,6.06,6.08,6.06,6.07,9392,0
IBRX.US,5,20240607,203000,6.07,6.1,6.06,6.085,12218,0
IBRX.US,5,20240607,203500,6.08,6.1,6.08,6.085,4921,0
IBRX.US,5,20240607,204000,6.085,6.105,6.08,6.095,11538,0
IBRX.US,5,20240607,204500,6.095,6.0993,6.055,6.085,12789,0
IBRX.US,5,20240607,205000,6.08,6.09,6.07,6.075,5237,0
IBRX.US,5,20240607,205500,6.075,6.075,6.05,6.065,20790,0
IBRX.US,5,20240607,210000,6.065,6.07,6.055,6.07,5142,0
IBRX.US,5,20240607,210500,6.07,6.08,6.0612,6.0695,12205,0
IBRX.US,5,20240607,211000,6.07,6.09,6.07,6.08,9137,0
IBRX.US,5,20240607,211500,6.08,6.09,6.07,6.07,9937,0
IBRX.US,5,20240607,212000,6.075,6.08,6.07,6.08,1550,0
IBRX.US,5,20240607,212500,6.075,6.1,6.07,6.075,27421,0
IBRX.US,5,20240607,213000,6.07,6.075,6.015,6.03,57260,0
IBRX.US,5,20240607,213500,6.035,6.09,6.035,6.09,29780,0
IBRX.US,5,20240607,214000,6.09,6.12,6.0898,6.115,46433,0
IBRX.US,5,20240607,214500,6.115,6.12,6.1,6.115,24087,0
IBRX.US,5,20240607,215000,6.12,6.15,6.1,6.1099,54558,0
IBRX.US,5,20240607,215500,6.105,6.12,6.09,6.1,388076,0
IBRX.US,5,20240610,153000,6.05,6.08,5.97,5.9899,186674,0
IBRX.US,5,20240610,153500,5.965,6.02,5.93,5.9531,90711,0
IBRX.US,5,20240610,154000,5.97,6.02,5.9601,5.995,41864,0
IBRX.US,5,20240610,154500,5.9999,6.06,5.995,6.035,34584,0
IBRX.US,5,20240610,155000,6.035,6.05,6.025,6.035,27991,0
IBRX.US,5,20240610,155500,6.03,6.13,6.03,6.075,40459,0
IBRX.US,5,20240610,160000,6.08,6.15,6.08,6.125,61992,0
IBRX.US,5,20240610,160500,6.125,6.13,6.055,6.065,12494,0
IBRX.US,5,20240610,161000,6.065,6.11,6.0501,6.065,33240,0
IBRX.US,5,20240610,161500,6.065,6.07,6.04,6.05,13309,0
IBRX.US,5,20240610,162000,6.06,6.145,6.06,6.14,33326,0
IBRX.US,5,20240610,162500,6.1414,6.16,6.12,6.12,29646,0
IBRX.US,5,20240610,163000,6.1103,6.16,6.1,6.155,18975,0
IBRX.US,5,20240610,163500,6.155,6.26,6.155,6.24,27914,0
IBRX.US,5,20240610,164000,6.24,6.265,6.23,6.235,34173,0
IBRX.US,5,20240610,164500,6.235,6.25,6.2101,6.235,62978,0
IBRX.US,5,20240610,165000,6.235,6.265,6.23,6.245,19073,0
IBRX.US,5,20240610,165500,6.2455,6.2455,6.19,6.205,13418,0
IBRX.US,5,20240610,170000,6.205,6.21,6.155,6.165,33395,0
IBRX.US,5,20240610,170500,6.16,6.175,6.13,6.13,19643,0
IBRX.US,5,20240610,171000,6.1352,6.1388,6.1203,6.1388,12839,0
IBRX.US,5,20240610,171500,6.135,6.135,6.1049,6.105,19911,0
IBRX.US,5,20240610,172000,6.105,6.1154,6.08,6.115,39294,0
IBRX.US,5,20240610,172500,6.115,6.145,6.115,6.145,11163,0
IBRX.US,5,20240610,173000,6.145,6.145,6.105,6.115,13760,0
IBRX.US,5,20240610,173500,6.115,6.1199,6.11,6.115,19283,0
IBRX.US,5,20240610,174000,6.115,6.16,6.11,6.125,23292,0
IBRX.US,5,20240610,174500,6.125,6.125,6.07,6.1186,53286,0
IBRX.US,5,20240610,175000,6.115,6.12,6.1,6.105,14257,0
IBRX.US,5,20240610,175500,6.105,6.135,6.1016,6.135,11965,0
IBRX.US,5,20240610,180000,6.135,6.1499,6.08,6.085,14624,0
IBRX.US,5,20240610,180500,6.08,6.085,6.02,6.04,36224,0
IBRX.US,5,20240610,181000,6.04,6.04,6.01,6.01,27497,0
IBRX.US,5,20240610,181500,6.01,6.02,6,6.0072,19286,0
IBRX.US,5,20240610,182000,6,6.04,6,6.025,12508,0
IBRX.US,5,20240610,182500,6.025,6.03,6.01,6.015,10517,0
IBRX.US,5,20240610,183000,6.015,6.045,6.01,6.025,16304,0
IBRX.US,5,20240610,183500,6.02,6.0268,6,6.0268,16433,0
IBRX.US,5,20240610,184000,6.025,6.055,6.02,6.055,23559,0
IBRX.US,5,20240610,184500,6.055,6.055,6,6.015,9817,0
IBRX.US,5,20240610,185000,6.0185,6.045,6.01,6.02,7344,0
IBRX.US,5,20240610,185500,6.025,6.025,6.01,6.015,7030,0
IBRX.US,5,20240610,190000,6.02,6.03,6.005,6.015,30778,0
IBRX.US,5,20240610,190500,6.015,6.035,5.985,5.995,39993,0
IBRX.US,5,20240610,191000,6,6.0199,5.995,6.0103,9529,0
IBRX.US,5,20240610,191500,6.015,6.015,6,6.005,5982,0
IBRX.US,5,20240610,192000,6.005,6.03,6.0001,6.015,11344,0
IBRX.US,5,20240610,192500,6.015,6.035,6.005,6.005,11168,0
IBRX.US,5,20240610,193000,6,6.01,5.99,6.005,9253,0
IBRX.US,5,20240610,193500,6.005,6.035,6,6.0228,15173,0
IBRX.US,5,20240610,194000,6.025,6.06,6.0245,6.045,12514,0
IBRX.US,5,20240610,194500,6.045,6.13,6.0411,6.125,32553,0
IBRX.US,5,20240610,195000,6.12,6.12,6.08,6.095,11776,0
IBRX.US,5,20240610,195500,6.09,6.115,6.09,6.115,18341,0
IBRX.US,5,20240610,200000,6.115,6.12,6.105,6.105,7021,0
IBRX.US,5,20240610,200500,6.105,6.115,6.065,6.065,15522,0
IBRX.US,5,20240610,201000,6.065,6.07,6.04,6.04,15987,0
IBRX.US,5,20240610,201500,6.04,6.05,6.03,6.03,12898,0
IBRX.US,5,20240610,202000,6.03,6.03,6.01,6.025,25087,0
IBRX.US,5,20240610,202500,6.025,6.0288,5.995,6.0288,50349,0
IBRX.US,5,20240610,203000,6.025,6.0697,6,6.0697,29767,0
IBRX.US,5,20240610,203500,6.065,6.125,6.065,6.125,44959,0
IBRX.US,5,20240610,204000,6.121,6.145,6.11,6.11,36939,0
IBRX.US,5,20240610,204500,6.12,6.13,6.115,6.12,4712,0
IBRX.US,5,20240610,205000,6.1145,6.115,6.1,6.11,6007,0
IBRX.US,5,20240610,205500,6.115,6.115,6.09,6.1,7718,0
IBRX.US,5,20240610,210000,6.105,6.105,6.04,6.06,40862,0
IBRX.US,5,20240610,210500,6.065,6.0799,6.065,6.075,8625,0
IBRX.US,5,20240610,211000,6.075,6.12,6.07,6.12,26637,0
IBRX.US,5,20240610,211500,6.1264,6.135,6.11,6.125,17504,0
IBRX.US,5,20240610,212000,6.1223,6.15,6.12,6.145,28003,0
IBRX.US,5,20240610,212500,6.145,6.175,6.14,6.1601,17414,0
IBRX.US,5,20240610,213000,6.165,6.175,6.1,6.135,77582,0
IBRX.US,5,20240610,213500,6.135,6.17,6.135,6.165,6675,0
IBRX.US,5,20240610,214000,6.165,6.17,6.145,6.1698,29236,0
IBRX.US,5,20240610,214500,6.165,6.19,6.14,6.145,28983,0
IBRX.US,5,20240610,215000,6.15,6.24,6.145,6.235,74118,0
IBRX.US,5,20240610,215500,6.235,6.26,6.2,6.25,181438,0
IBRX.US,5,20240611,153000,6.12,6.21,6.1,6.1601,41653,0
IBRX.US,5,20240611,153500,6.16,6.2,6.1201,6.16,42487,0
IBRX.US,5,20240611,154000,6.135,6.205,6.13,6.205,7053,0
IBRX.US,5,20240611,154500,6.2,6.245,6.2,6.22,21311,0
IBRX.US,5,20240611,155000,6.235,6.3299,6.23,6.3,35050,0
IBRX.US,5,20240611,155500,6.295,6.31,6.24,6.29,26965,0
IBRX.US,5,20240611,160000,6.3,6.345,6.27,6.34,19051,0
IBRX.US,5,20240611,160500,6.35,6.39,6.33,6.38,42547,0
IBRX.US,5,20240611,161000,6.375,6.46,6.35,6.455,134273,0
IBRX.US,5,20240611,161500,6.46,6.46,6.37,6.405,46147,0
IBRX.US,5,20240611,162000,6.405,6.43,6.36,6.42,43551,0
IBRX.US,5,20240611,162500,6.4112,6.4299,6.4,6.4201,19356,0
IBRX.US,5,20240611,163000,6.42,6.45,6.4199,6.4499,28096,0
IBRX.US,5,20240611,163500,6.44,6.4745,6.42,6.4745,32552,0
IBRX.US,5,20240611,164000,6.47,6.52,6.47,6.515,64532,0
IBRX.US,5,20240611,164500,6.515,6.565,6.48,6.49,49852,0
IBRX.US,5,20240611,165000,6.5,6.545,6.5,6.5401,52222,0
IBRX.US,5,20240611,165500,6.545,6.55,6.44,6.4611,69965,0
IBRX.US,5,20240611,170000,6.46,6.47,6.4228,6.465,22009,0
IBRX.US,5,20240611,170500,6.46,6.5,6.46,6.475,27995,0
IBRX.US,5,20240611,171000,6.48,6.49,6.41,6.42,20219,0
IBRX.US,5,20240611,171500,6.4244,6.46,6.42,6.46,8037,0
IBRX.US,5,20240611,172000,6.46,6.49,6.46,6.4897,11280,0
IBRX.US,5,20240611,172500,6.485,6.5,6.465,6.47,14195,0
IBRX.US,5,20240611,173000,6.4681,6.475,6.45,6.4514,10541,0
IBRX.US,5,20240611,173500,6.455,6.49,6.43,6.49,9949,0
IBRX.US,5,20240611,174000,6.485,6.515,6.475,6.475,28533,0
IBRX.US,5,20240611,174500,6.477,6.49,6.475,6.4775,10946,0
IBRX.US,5,20240611,175000,6.475,6.49,6.43,6.46,48361,0
IBRX.US,5,20240611,175500,6.4599,6.485,6.45,6.46,6980,0
IBRX.US,5,20240611,180000,6.46,6.51,6.46,6.51,9504,0
IBRX.US,5,20240611,180500,6.51,6.525,6.47,6.5001,35896,0
IBRX.US,5,20240611,181000,6.505,6.52,6.4901,6.4901,23665,0
IBRX.US,5,20240611,181500,6.5,6.51,6.47,6.4999,30913,0
IBRX.US,5,20240611,182000,6.495,6.495,6.45,6.45,13963,0
IBRX.US,5,20240611,182500,6.445,6.49,6.44,6.4598,18147,0
IBRX.US,5,20240611,183000,6.46,6.485,6.45,6.485,15519,0
IBRX.US,5,20240611,183500,6.49,6.51,6.4811,6.505,6622,0
IBRX.US,5,20240611,184000,6.5083,6.61,6.5083,6.59,66760,0
IBRX.US,5,20240611,184500,6.59,6.64,6.59,6.625,43690,0
IBRX.US,5,20240611,185000,6.62,6.645,6.6,6.645,27728,0
IBRX.US,5,20240611,185500,6.645,6.675,6.54,6.5402,79803,0
IBRX.US,5,20240611,190000,6.5401,6.57,6.52,6.53,48296,0
IBRX.US,5,20240611,190500,6.53,6.54,6.47,6.485,66407,0
IBRX.US,5,20240611,191000,6.48,6.48,6.31,6.33,114811,0
IBRX.US,5,20240611,191500,6.33,6.39,6.12,6.12,221710,0
IBRX.US,5,20240611,192000,6.13,6.18,6.1,6.12,153151,0
IBRX.US,5,20240611,192500,6.1207,6.16,6.04,6.05,134641,0
IBRX.US,5,20240611,193000,6.04,6.1,5.97,6.0783,116063,0
IBRX.US,5,20240611,193500,6.0784,6.0784,6.02,6.05,24208,0
IBRX.US,5,20240611,194000,6.06,6.08,6.0015,6.0399,39819,0
IBRX.US,5,20240611,194500,6.05,6.06,6,6.0322,39853,0
IBRX.US,5,20240611,195000,6.035,6.04,6,6.0255,31339,0
IBRX.US,5,20240611,195500,6.02,6.05,6.01,6.04,35794,0
IBRX.US,5,20240611,200000,6.035,6.09,6.01,6.065,59320,0
IBRX.US,5,20240611,200500,6.07,6.1,6.055,6.08,33703,0
IBRX.US,5,20240611,201000,6.09,6.13,6.085,6.13,25251,0
IBRX.US,5,20240611,201500,6.13,6.15,6.11,6.12,29640,0
IBRX.US,5,20240611,202000,6.13,6.14,6.09,6.095,43084,0
IBRX.US,5,20240611,202500,6.1,6.1,6.06,6.0862,16819,0
IBRX.US,5,20240611,203000,6.085,6.09,6.04,6.05,36660,0
IBRX.US,5,20240611,203500,6.0455,6.06,6.02,6.055,30013,0
IBRX.US,5,20240611,204000,6.06,6.07,6.03,6.04,8262,0
IBRX.US,5,20240611,204500,6.0305,6.0305,5.95,5.97,188101,0
IBRX.US,5,20240611,205000,5.9624,5.97,5.9,5.9215,98767,0
IBRX.US,5,20240611,205500,5.925,5.955,5.91,5.9396,41637,0
IBRX.US,5,20240611,210000,5.935,5.9886,5.935,5.955,27872,0
IBRX.US,5,20240611,210500,5.955,5.97,5.93,5.961,50854,0
IBRX.US,5,20240611,211000,5.964,6,5.964,6,42909,0
IBRX.US,5,20240611,211500,5.9999,6.015,5.95,5.965,31011,0
IBRX.US,5,20240611,212000,5.965,5.99,5.96,5.98,21875,0
IBRX.US,5,20240611,212500,5.98,6.02,5.975,6.0056,28032,0
IBRX.US,5,20240611,213000,6,6,5.975,5.975,50099,0
IBRX.US,5,20240611,213500,5.975,6.02,5.975,6.01,44912,0
IBRX.US,5,20240611,214000,6.01,6.03,5.98,5.995,28053,0
IBRX.US,5,20240611,214500,5.995,6,5.96,5.96,48310,0
IBRX.US,5,20240611,215000,5.97,5.99,5.955,5.985,87295,0
IBRX.US,5,20240611,215500,5.985,5.985,5.945,5.96,768360,0
IBRX.US,5,20240612,153000,6.14,6.155,5.99,6.005,148305,0
IBRX.US,5,20240612,153500,6.004,6.01,5.8726,5.875,84571,0
IBRX.US,5,20240612,154000,5.8788,5.93,5.8,5.89,122678,0
IBRX.US,5,20240612,154500,5.889,5.892,5.765,5.77,119192,0
IBRX.US,5,20240612,155000,5.7689,5.7699,5.6608,5.7595,136585,0
IBRX.US,5,20240612,155500,5.7534,5.825,5.715,5.7865,57975,0
IBRX.US,5,20240612,160000,5.785,5.84,5.775,5.79,34453,0
IBRX.US,5,20240612,160500,5.8,5.86,5.77,5.85,83289,0
IBRX.US,5,20240612,161000,5.845,5.855,5.81,5.84,36684,0
IBRX.US,5,20240612,161500,5.84,5.85,5.815,5.815,24926,0
IBRX.US,5,20240612,162000,5.815,5.8299,5.7701,5.79,40324,0
IBRX.US,5,20240612,162500,5.785,5.79,5.7501,5.7768,30551,0
IBRX.US,5,20240612,163000,5.77,5.77,5.67,5.6808,122699,0
IBRX.US,5,20240612,163500,5.6899,5.72,5.66,5.6999,174775,0
IBRX.US,5,20240612,164000,5.696,5.72,5.67,5.695,55353,0
IBRX.US,5,20240612,164500,5.695,5.695,5.52,5.56,233026,0
IBRX.US,5,20240612,165000,5.566,5.566,5.49,5.536,154765,0
IBRX.US,5,20240612,165500,5.535,5.58,5.53,5.565,175764,0
IBRX.US,5,20240612,170000,5.565,5.5999,5.56,5.5999,47909,0
IBRX.US,5,20240612,170500,5.6,5.65,5.57,5.6122,65642,0
IBRX.US,5,20240612,171000,5.6126,5.62,5.58,5.615,55715,0
IBRX.US,5,20240612,171500,5.615,5.67,5.61,5.66,33287,0
IBRX.US,5,20240612,172000,5.655,5.6599,5.605,5.61,33225,0
IBRX.US,5,20240612,172500,5.61,5.6188,5.59,5.5926,24503,0
IBRX.US,5,20240612,173000,5.59,5.61,5.57,5.59,41382,0
IBRX.US,5,20240612,173500,5.5803,5.6,5.57,5.58,39330,0
IBRX.US,5,20240612,174000,5.5849,5.605,5.57,5.575,38477,0
IBRX.US,5,20240612,174500,5.5785,5.59,5.57,5.5899,31651,0
IBRX.US,5,20240612,175000,5.585,5.59,5.57,5.585,38417,0
IBRX.US,5,20240612,175500,5.585,5.67,5.58,5.67,29049,0
IBRX.US,5,20240612,180000,5.665,5.7,5.65,5.685,24020,0
IBRX.US,5,20240612,180500,5.68,5.795,5.68,5.795,97056,0
IBRX.US,5,20240612,181000,5.795,5.825,5.74,5.78,125956,0
IBRX.US,5,20240612,181500,5.78,5.79,5.7411,5.745,49271,0
IBRX.US,5,20240612,182000,5.745,5.76,5.73,5.76,20154,0
IBRX.US,5,20240612,182500,5.76,5.76,5.7334,5.735,9345,0
IBRX.US,5,20240612,183000,5.7301,5.7683,5.72,5.7534,14314,0
IBRX.US,5,20240612,183500,5.755,5.765,5.745,5.755,12768,0
IBRX.US,5,20240612,184000,5.7501,5.76,5.7501,5.755,1815,0
IBRX.US,5,20240612,184500,5.755,5.81,5.745,5.8076,21088,0
IBRX.US,5,20240612,185000,5.81,5.83,5.755,5.76,32475,0
IBRX.US,5,20240612,185500,5.7689,5.79,5.73,5.735,19270,0
IBRX.US,5,20240612,190000,5.74,5.7568,5.73,5.745,15025,0
IBRX.US,5,20240612,190500,5.74,5.75,5.73,5.73,7860,0
IBRX.US,5,20240612,191000,5.735,5.74,5.705,5.715,12010,0
IBRX.US,5,20240612,191500,5.71,5.73,5.705,5.72,19136,0
IBRX.US,5,20240612,192000,5.71,5.72,5.68,5.685,15386,0
IBRX.US,5,20240612,192500,5.685,5.71,5.68,5.705,15978,0
IBRX.US,5,20240612,193000,5.705,5.705,5.64,5.64,24665,0
IBRX.US,5,20240612,193500,5.6412,5.66,5.63,5.65,39727,0
IBRX.US,5,20240612,194000,5.655,5.67,5.645,5.65,18927,0
IBRX.US,5,20240612,194500,5.655,5.69,5.645,5.68,24785,0
IBRX.US,5,20240612,195000,5.6853,5.71,5.62,5.62,20422,0
IBRX.US,5,20240612,195500,5.625,5.64,5.62,5.64,14041,0
IBRX.US,5,20240612,200000,5.63,5.69,5.59,5.675,48664,0
IBRX.US,5,20240612,200500,5.675,5.68,5.605,5.625,20151,0
IBRX.US,5,20240612,201000,5.625,5.66,5.625,5.64,20669,0
IBRX.US,5,20240612,201500,5.635,5.6673,5.63,5.635,21580,0
IBRX.US,5,20240612,202000,5.635,5.6393,5.58,5.62,46717,0
IBRX.US,5,20240612,202500,5.615,5.62,5.58,5.6,15557,0
IBRX.US,5,20240612,203000,5.61,5.64,5.59,5.6299,17652,0
IBRX.US,5,20240612,203500,5.63,5.63,5.59,5.62,12249,0
IBRX.US,5,20240612,204000,5.62,5.62,5.57,5.585,48409,0
IBRX.US,5,20240612,204500,5.575,5.59,5.57,5.58,24850,0
IBRX.US,5,20240612,205000,5.575,5.59,5.565,5.57,44296,0
IBRX.US,5,20240612,205500,5.575,5.5897,5.565,5.57,22020,0
IBRX.US,5,20240612,210000,5.5701,5.62,5.57,5.57,36458,0
IBRX.US,5,20240612,210500,5.57,5.5898,5.57,5.58,54965,0
IBRX.US,5,20240612,211000,5.575,5.595,5.57,5.57,38762,0
IBRX.US,5,20240612,211500,5.58,5.59,5.57,5.585,17998,0
IBRX.US,5,20240612,212000,5.5874,5.5878,5.57,5.575,48588,0
IBRX.US,5,20240612,212500,5.57,5.58,5.5,5.505,77073,0
IBRX.US,5,20240612,213000,5.51,5.565,5.5,5.55,53355,0
IBRX.US,5,20240612,213500,5.545,5.55,5.525,5.53,47281,0
IBRX.US,5,20240612,214000,5.52,5.5371,5.52,5.52,59464,0
IBRX.US,5,20240612,214500,5.53,5.545,5.52,5.53,54408,0
IBRX.US,5,20240612,215000,5.535,5.59,5.535,5.555,81771,0
IBRX.US,5,20240612,215500,5.555,5.62,5.555,5.6,572806,0
IBRX.US,5,20240613,153000,5.63,5.63,5.53,5.5701,94488,0
IBRX.US,5,20240613,153500,5.58,5.7,5.57,5.66,59439,0
IBRX.US,5,20240613,154000,5.665,5.82,5.665,5.8012,96206,0
IBRX.US,5,20240613,154500,5.8099,5.815,5.71,5.715,81895,0
IBRX.US,5,20240613,155000,5.72,5.78,5.72,5.77,20157,0
IBRX.US,5,20240613,155500,5.76,5.76,5.7,5.7,12805,0
IBRX.US,5,20240613,160000,5.67,5.6897,5.65,5.66,29936,0
IBRX.US,5,20240613,160500,5.6601,5.6805,5.65,5.655,50540,0
IBRX.US,5,20240613,161000,5.655,5.72,5.65,5.6682,37795,0
IBRX.US,5,20240613,161500,5.66,5.6612,5.65,5.65,19785,0
IBRX.US,5,20240613,162000,5.655,5.66,5.64,5.65,39843,0
IBRX.US,5,20240613,162500,5.65,5.67,5.62,5.67,108471,0
IBRX.US,5,20240613,163000,5.68,5.71,5.68,5.6954,30695,0
IBRX.US,5,20240613,163500,5.698,5.7294,5.65,5.6788,37327,0
IBRX.US,5,20240613,164000,5.6749,5.68,5.6512,5.67,11262,0
IBRX.US,5,20240613,164500,5.675,5.69,5.665,5.675,16306,0
IBRX.US,5,20240613,165000,5.6787,5.72,5.6703,5.72,15169,0
IBRX.US,5,20240613,165500,5.715,5.74,5.7034,5.72,24824,0
IBRX.US,5,20240613,170000,5.72,5.785,5.72,5.7595,42545,0
IBRX.US,5,20240613,170500,5.755,5.7688,5.74,5.755,15916,0
IBRX.US,5,20240613,171000,5.76,5.765,5.7,5.715,9542,0
IBRX.US,5,20240613,171500,5.715,5.72,5.6711,5.69,21702,0
IBRX.US,5,20240613,172000,5.69,5.695,5.65,5.6676,52878,0
IBRX.US,5,20240613,172500,5.66,5.69,5.66,5.685,11657,0
IBRX.US,5,20240613,173000,5.6854,5.725,5.6854,5.72,14272,0
IBRX.US,5,20240613,173500,5.72,5.725,5.685,5.69,16926,0
IBRX.US,5,20240613,174000,5.685,5.695,5.675,5.68,10916,0
IBRX.US,5,20240613,174500,5.6885,5.695,5.67,5.68,16825,0
IBRX.US,5,20240613,175000,5.67,5.67,5.65,5.65,61847,0
IBRX.US,5,20240613,175500,5.655,5.6599,5.65,5.6541,9330,0
IBRX.US,5,20240613,180000,5.65,5.66,5.65,5.65,8996,0
IBRX.US,5,20240613,180500,5.655,5.66,5.65,5.6588,3489,0
IBRX.US,5,20240613,181000,5.65,5.655,5.65,5.6512,20568,0
IBRX.US,5,20240613,181500,5.655,5.655,5.62,5.635,46592,0
IBRX.US,5,20240613,182000,5.635,5.64,5.63,5.63,9617,0
IBRX.US,5,20240613,182500,5.63,5.6388,5.63,5.63,6007,0
IBRX.US,5,20240613,183000,5.6325,5.635,5.63,5.6341,7314,0
IBRX.US,5,20240613,183500,5.63,5.67,5.63,5.665,15351,0
IBRX.US,5,20240613,184000,5.665,5.6895,5.66,5.685,9902,0
IBRX.US,5,20240613,184500,5.685,5.725,5.685,5.72,27890,0
IBRX.US,5,20240613,185000,5.73,5.815,5.73,5.8,51629,0
IBRX.US,5,20240613,185500,5.8,5.8111,5.775,5.792,17626,0
IBRX.US,5,20240613,190000,5.7902,5.795,5.7403,5.745,21565,0
IBRX.US,5,20240613,190500,5.745,5.76,5.74,5.75,8476,0
IBRX.US,5,20240613,191000,5.755,5.7576,5.73,5.73,19030,0
IBRX.US,5,20240613,191500,5.735,5.74,5.715,5.735,9587,0
IBRX.US,5,20240613,192000,5.73,5.74,5.72,5.735,5903,0
IBRX.US,5,20240613,192500,5.7355,5.77,5.73,5.7597,37656,0
IBRX.US,5,20240613,193000,5.76,5.77,5.74,5.74,21578,0
IBRX.US,5,20240613,193500,5.74,5.745,5.7101,5.725,14660,0
IBRX.US,5,20240613,194000,5.725,5.7801,5.725,5.78,13715,0
IBRX.US,5,20240613,194500,5.7749,5.78,5.77,5.78,6232,0
IBRX.US,5,20240613,195000,5.7801,5.795,5.78,5.78,16169,0
IBRX.US,5,20240613,195500,5.79,5.7999,5.77,5.79,18775,0
IBRX.US,5,20240613,200000,5.79,5.805,5.75,5.75,40059,0
IBRX.US,5,20240613,200500,5.755,5.77,5.75,5.7622,13932,0
IBRX.US,5,20240613,201000,5.765,5.765,5.73,5.74,37335,0
IBRX.US,5,20240613,201500,5.7499,5.7599,5.7447,5.7599,6905,0
IBRX.US,5,20240613,202000,5.76,5.765,5.75,5.755,4871,0
IBRX.US,5,20240613,202500,5.7502,5.795,5.75,5.78,16848,0
IBRX.US,5,20240613,203000,5.7714,5.78,5.77,5.775,5732,0
IBRX.US,5,20240613,203500,5.78,5.79,5.765,5.765,8378,0
IBRX.US,5,20240613,204000,5.765,5.785,5.765,5.785,5156,0
IBRX.US,5,20240613,204500,5.785,5.8,5.7805,5.785,15485,0
IBRX.US,5,20240613,205000,5.7816,5.81,5.775,5.79,20090,0
IBRX.US,5,20240613,205500,5.79,5.8,5.78,5.79,5090,0
IBRX.US,5,20240613,210000,5.79,5.79,5.7801,5.7899,2638,0
IBRX.US,5,20240613,210500,5.7899,5.7899,5.77,5.785,6280,0
IBRX.US,5,20240613,211000,5.7873,5.795,5.765,5.765,18532,0
IBRX.US,5,20240613,211500,5.765,5.77,5.765,5.77,3686,0
IBRX.US,5,20240613,212000,5.77,5.815,5.765,5.815,29971,0
IBRX.US,5,20240613,212500,5.82,5.875,5.82,5.86,51814,0
IBRX.US,5,20240613,213000,5.86,5.86,5.835,5.855,17824,0
IBRX.US,5,20240613,213500,5.855,5.915,5.83,5.885,90629,0
IBRX.US,5,20240613,214000,5.89,5.91,5.83,5.9016,83037,0
IBRX.US,5,20240613,214500,5.9092,5.9092,5.87,5.88,16296,0
IBRX.US,5,20240613,215000,5.875,5.88,5.85,5.875,42998,0
IBRX.US,5,20240613,215500,5.87,5.91,5.86,5.875,135929,0
IBRX.US,5,20240614,153000,5.92,5.9335,5.8,5.875,44780,0
IBRX.US,5,20240614,153500,5.8501,5.8799,5.85,5.8501,10876,0
IBRX.US,5,20240614,154000,5.85,5.8616,5.825,5.83,8519,0
IBRX.US,5,20240614,154500,5.84,5.88,5.84,5.87,8541,0
IBRX.US,5,20240614,155000,5.865,5.9,5.81,5.857,27112,0
IBRX.US,5,20240614,155500,5.87,5.97,5.86,5.95,17288,0
IBRX.US,5,20240614,160000,5.94,5.98,5.9298,5.935,19802,0
IBRX.US,5,20240614,160500,5.95,5.99,5.95,5.97,35469,0
IBRX.US,5,20240614,161000,5.9698,5.975,5.91,5.915,26830,0
IBRX.US,5,20240614,161500,5.9112,5.9284,5.895,5.895,12391,0
IBRX.US,5,20240614,162000,5.89,5.905,5.88,5.905,9777,0
IBRX.US,5,20240614,162500,5.91,5.955,5.9,5.955,19048,0
IBRX.US,5,20240614,163000,5.9502,5.96,5.93,5.95,29391,0
IBRX.US,5,20240614,163500,5.96,6.05,5.95,6,35270,0
IBRX.US,5,20240614,164000,5.995,5.995,5.9,5.925,49501,0
IBRX.US,5,20240614,164500,5.93,5.97,5.93,5.935,39442,0
IBRX.US,5,20240614,165000,5.935,5.965,5.92,5.925,23168,0
IBRX.US,5,20240614,165500,5.915,5.93,5.91,5.92,13154,0
IBRX.US,5,20240614,170000,5.925,5.93,5.91,5.925,15834,0
IBRX.US,5,20240614,170500,5.925,5.9265,5.87,5.875,15424,0
IBRX.US,5,20240614,171000,5.8773,5.88,5.83,5.835,25264,0
IBRX.US,5,20240614,171500,5.8387,5.8399,5.803,5.83,38459,0
IBRX.US,5,20240614,172000,5.8288,5.8799,5.825,5.855,15016,0
IBRX.US,5,20240614,172500,5.85,5.86,5.83,5.855,10845,0
IBRX.US,5,20240614,173000,5.85,5.87,5.81,5.825,26540,0
IBRX.US,5,20240614,173500,5.825,5.8251,5.785,5.79,49290,0
IBRX.US,5,20240614,174000,5.79,5.8,5.765,5.765,12348,0
IBRX.US,5,20240614,174500,5.76,5.76,5.74,5.75,9670,0
IBRX.US,5,20240614,175000,5.7598,5.775,5.755,5.755,24875,0
